"Instrument","Fluorophore","Detector","AdjustedY"
"TwoLaserBR","APC-Alexa Fluor 700",12,0.01
"TwoLaserBR","APC-Alexa Fluor 700",13,0.00689793577981657
"TwoLaserBR","APC-Alexa Fluor 700",14,0.00709862385321103
"TwoLaserBR","APC-Alexa Fluor 700",15,0.079099770642202
"TwoLaserBR","APC-Alexa Fluor 700",16,0.104197247706422
"TwoLaserBR","APC-Alexa Fluor 700",17,0.319002293577982
"TwoLaserBR","APC-Alexa Fluor 700",18,1
"TwoLaserBR","APC-Alexa Fluor 700",19,0.955498853211009
"TwoLaserBR","APC-Alexa Fluor 700",20,0.510997706422018
"TwoLaserBR","APC-Alexa Fluor 700",21,0.476897935779817
"TwoLaserBR","APC-Alexa Fluor 700",22,0.237901376146789
"TwoLaserBR","APC-Alexa Fluor 750",1,0
"TwoLaserBR","APC-Alexa Fluor 750",2,0
"TwoLaserBR","APC-Alexa Fluor 750",3,0
"TwoLaserBR","APC-Alexa Fluor 750",4,0
"TwoLaserBR","APC-Alexa Fluor 750",5,0
"TwoLaserBR","APC-Alexa Fluor 750",6,0
"TwoLaserBR","APC-Alexa Fluor 750",7,0.000298165137614603
"TwoLaserBR","APC-Alexa Fluor 750",8,9.74770642201417e-05
"TwoLaserBR","APC-Alexa Fluor 750",9,0
"TwoLaserBR","APC-Alexa Fluor 750",10,0
"TwoLaserBR","APC-Alexa Fluor 750",11,0.000699541284403749
"TwoLaserBR","APC-Alexa Fluor 750",12,0.00479931192660565
"TwoLaserBR","APC-Alexa Fluor 750",13,0.0113016055045871
"TwoLaserBR","APC-Alexa Fluor 750",14,0.0118004587155963
"TwoLaserBR","APC-Alexa Fluor 750",15,0.0440997706422018
"TwoLaserBR","APC-Alexa Fluor 750",16,0.0400974770642202
"TwoLaserBR","APC-Alexa Fluor 750",17,0.0202006880733945
"TwoLaserBR","APC-Alexa Fluor 750",18,0.0202006880733945
"TwoLaserBR","APC-Alexa Fluor 750",19,0.0681995412844038
"TwoLaserBR","APC-Alexa Fluor 750",20,0.341198394495413
"TwoLaserBR","APC-Alexa Fluor 750",21,1
"TwoLaserBR","APC-Alexa Fluor 750",22,0.573400229357798
"TwoLaserBR","APC-Astral 813",1,0
"TwoLaserBR","APC-Astral 813",2,0
"TwoLaserBR","APC-Astral 813",3,0
"TwoLaserBR","APC-Astral 813",4,0
"TwoLaserBR","APC-Astral 813",5,0
"TwoLaserBR","APC-Astral 813",6,0
"TwoLaserBR","APC-Astral 813",7,0.000699541284403749
"TwoLaserBR","APC-Astral 813",8,0.000298165137614603
"TwoLaserBR","APC-Astral 813",9,0.000298165137614603
"TwoLaserBR","APC-Astral 813",10,0.000298165137614603
"TwoLaserBR","APC-Astral 813",11,0.000200688073394462
"TwoLaserBR","APC-Astral 813",12,0.000699541284403749
